id,license id,account number,site number,legal name,doing business as name,address,city,state,zip code,ward,precinct,ward precinct,police district,license code,license description,business activity id,business activity,license number,application type,application created date,application requirements complete,payment date,conditional approval,license term start date,license term expiration date,license approved for issuance,date issued,license status,license status change date,ssa,latitude,longitude,location
2438035-20151222,2438035,402976,1,SHOES AT 71ST STREET INC.,SHOE TREND,2000 E 71ST ST 1ST,CHICAGO,IL,60649,5,40,5-40,3,1010,Limited Business License,911,Retail Sales of Clothing / Accessories / Shoes,2438035,ISSUE,12/09/2015,12/21/2015,12/21/2015,N,12/22/2015,01/15/2018,12/21/2015,12/22/2015,AAI,,42,41.766354157,-87.576243137,"(41.76635415707624, -87.57624313695932)"
2442353-20160315,2442353,403064,1,ROYAL CARIBBEAN JERK LLC,ROYAL CARIBBEAN JERK,7261 S EXCHANGE AVE,CHICAGO,IL,60649,7,40,7-40,3,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2442353,ISSUE,12/15/2015,12/22/2015,12/22/2015,N,03/15/2016,03/15/2018,03/14/2016,03/15/2016,AAI,,49,41.763170624,-87.563542624,"(41.763170624145694, -87.56354262386552)"
2442496-20160204,2442496,403123,1,"JR'S JAMAICAN TROPICAL CAFE, INC.",JR'S JAMAICAN TROPICAL CAFE,2200 E 79TH ST 1ST,CHICAGO,IL,60649,7,57,7-57,4,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2442496,ISSUE,12/17/2015,12/21/2015,12/21/2015,N,02/04/2016,02/15/2018,02/04/2016,02/04/2016,AAI,,49,41.751778885,-87.571047692,"(41.751778884698716, -87.57104769245211)"
2442881-20160205,2442881,403290,1,LIFESTYLE CHANGE NUTRITION & FITNESS INC.,LIFESTYLE CHANGE NUTRITION & FITNESS INC.,7211-7213 S STONY ISLAND AVE 1ST,CHICAGO,IL,60649,7,49,7-49,3,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2442881,ISSUE,12/30/2015,01/14/2016,01/14/2016,N,02/05/2016,01/15/2018,02/04/2016,02/05/2016,AAI,,42,41.763900003,-87.585719186,"(41.763900003298495, -87.58571918644691)"
2442880-20160115,2442880,403290,1,LIFESTYLE CHANGE NUTRITION & FITNESS INC.,LIFESTYLE CHANGE NUTRITION & FITNESS INC.,7211-7213 S STONY ISLAND AVE 1ST,CHICAGO,IL,60649,7,49,7-49,3,4404,Regulated Business License,926,Fitness Classes,2442880,ISSUE,12/30/2015,01/14/2016,01/14/2016,N,01/15/2016,01/15/2018,01/14/2016,01/15/2016,AAI,,42,41.763900003,-87.585719186,"(41.763900003298495, -87.58571918644691)"
2442977-20160106,2442977,403343,1,TEKISHA RICHARDSON,I GOT NEXT BOUTIQUE,2222 E 79TH ST 1ST,CHICAGO,IL,60649,7,57,7-57,4,1010,Limited Business License,911,Retail Sales of Clothing / Accessories / Shoes,2442977,ISSUE,01/04/2016,01/06/2016,01/06/2016,N,01/06/2016,01/15/2018,01/06/2016,01/06/2016,AAC,02/25/2016,49,41.751790567,-87.570118895,"(41.75179056669999, -87.5701188953707)"
2451698-20160223,2451698,403398,2,"FULL VIDEO PRODUCTION SERVICES, INC.","FULL VIDEO PRODUCTION SERVICES, INC",2423 E 75TH ST 1ST,CHICAGO,IL,60649,7,56,7-56,4,1010,Limited Business License,602,Administrative Commercial Office,2451698,ISSUE,02/23/2016,02/23/2016,02/23/2016,N,02/23/2016,03/15/2018,02/23/2016,02/23/2016,AAI,,49,41.758888369,-87.565513007,"(41.758888369021335, -87.56551300654456)"
2446261-20160120,2446261,403676,1,IITS II LLC,IITS II LLC,2235 1/2 E 71ST ST 1ST,CHICAGO,IL,60649,5,54,5-54,3,1010,Limited Business License,197,Tax Preparation Services,2446261,ISSUE,01/20/2016,01/20/2016,01/20/2016,N,01/20/2016,02/15/2018,01/20/2016,01/20/2016,AAI,,42,41.766027769,-87.570053619,"(41.766027768882346, -87.57005361935023)"
2446416-20160219,2446416,403737,1,DONALD V SEALS,UMIUPLIFTINGMOTIVATINGINSPIRING.COM,7202 S SOUTH SHORE DR 3RD 3A,CHICAGO,IL,60649,7,35,7-35,3,4404,Regulated Business License,719 | 722,Non-Professional Consulting (Home Occ) | Online Sales (Home Occ),2446416,ISSUE,01/22/2016,02/19/2016,02/19/2016,N,02/19/2016,03/15/2018,02/19/2016,02/19/2016,AAI,,,41.765650652,-87.562363582,"(41.76565065198298, -87.56236358198545)"
2446662-20160226,2446662,403857,1,"GALAXY FOOD AND CELLULAR, INC.",GALAXY FOOD AND CELLULAR,2706 E 75TH ST 1ST,CHICAGO,IL,60649,7,44,7-44,3,1006,Retail Food Establishment,922 | 775,Retail Sales of Cell Phones and Accessories | Retail Sales of Perishable Foods,2446662,ISSUE,01/28/2016,02/23/2016,02/23/2016,N,02/26/2016,03/15/2018,02/26/2016,02/26/2016,AAI,,49,41.760094192,-87.558421863,"(41.760094191655675, -87.55842186343085)"
2446892-20160204,2446892,403955,1,THE GIG PLUS INC.,THE GIG PLUS INC.,7106 S JEFFERY BLVD 1ST,CHICAGO,IL,60649,5,42,5-42,3,1010,Limited Business License,922,Retail Sales of Cell Phones and Accessories,2446892,ISSUE,02/03/2016,02/04/2016,02/04/2016,N,02/04/2016,02/15/2018,02/04/2016,02/04/2016,AAI,,42,41.765867749,-87.576439461,"(41.7658677487362, -87.5764394613729)"
2452543-20160504,2452543,403955,2,THE GIG PLUS INC.,THE GIG PLUS INC,7104 S JEFFERY BLVD 1,CHICAGO,IL,60649,5,42,5-42,3,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2452543,ISSUE,03/14/2016,04/20/2016,04/20/2016,N,05/04/2016,02/15/2018,05/03/2016,05/04/2016,AAI,,42,41.765920416,-87.576440249,"(41.765920416429054, -87.57644024876241)"
2451533-20160218,2451533,404234,1,ANNRIELLE WARD,ADORE KLOSET,7322 S DORCHESTER AVE 2ND,CHICAGO,IL,60619,8,20,8-20,3,4404,Regulated Business License,722,Online Sales (Home Occ),2451533,ISSUE,02/18/2016,02/18/2016,02/18/2016,N,02/18/2016,03/15/2018,02/18/2016,02/18/2016,AAI,,,41.761655925,-87.591022923,"(41.76165592474275, -87.591022923083)"
2451696-20160302,2451696,404303,1,JONATHAN FIELD AND KEITHIA WARE,J. EDWARD,7337 S SOUTH SHORE DR 1ST SSTO,CHICAGO,IL,60649,7,45,7-45,3,1010,Limited Business License,904 | 894,Retail Sales of General Merchandise | Hair Services,2451696,ISSUE,02/23/2016,03/02/2016,03/02/2016,N,03/02/2016,03/15/2018,03/02/2016,03/02/2016,AAI,,,41.763235024,-87.559616682,"(41.76323502386814, -87.55961668246357)"
2452487-20160311,2452487,404662,1,NIKITA V. GOODWIN,NIKITA V. GOODWIN,2409 E 72ND ST,CHICAGO,IL,60649,7,40,7-40,3,4406,Peddler License,769,"Peddler- Retail Sales of General Merchandise, Whole Uncut Fruits/Vegetables, Flowers, Moving Along the Public Way",2452487,ISSUE,03/11/2016,03/11/2016,03/11/2016,N,03/11/2016,03/15/2018,,03/11/2016,AAI,,49,41.76433,-87.566026576,"(41.76433000033383, -87.56602657561943)"
2452572-20160314,2452572,404702,1,JAMES G COLEMAN,COLEMAN BROTHERS BARBER SHOP,6802 S STONY ISLAND AVE 1ST,CHICAGO,IL,60649,5,5,5-5,3,1010,Limited Business License,894,Hair Services,2452572,ISSUE,03/14/2016,03/14/2016,03/14/2016,N,03/14/2016,03/15/2018,03/14/2016,03/14/2016,AAI,,42,41.771365923,-87.586425703,"(41.77136592253511, -87.58642570315702)"
2457749-20160323,2457749,404896,1,JOSEPH IRONS,JOSEPH IRONS,1527 E 71ST PL,CHICAGO,IL,60619,7,9,7-9,3,4406,Peddler License,819,"Street Performer, Moving Along the Public Way",2457749,ISSUE,03/23/2016,03/23/2016,03/23/2016,N,03/23/2016,04/15/2018,,03/23/2016,AAI,,42,41.765025427,-87.587521801,"(41.765025427149105, -87.58752180149651)"
2458497-20161005,2458497,405303,1,"MANNY'S GROCERY, LLC",MANNY'S GROCERY,7627 S JEFFERY BLVD 1ST,CHICAGO,IL,60649,8,60,8-60,4,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2458497,ISSUE,04/08/2016,09/22/2016,09/22/2016,N,10/05/2016,10/15/2018,10/04/2016,10/05/2016,AAI,,,41.756236797,-87.575940203,"(41.75623679739395, -87.57594020307613)"
2463333-20160708,2463333,405768,1,VANETTA DENISE ROY,SURF'S UP SOUTH SHORE,2236 E 71ST ST 1ST,CHICAGO,IL,60649,5,47,5-47,3,1006,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,2463333,ISSUE,04/21/2016,06/28/2016,06/28/2016,N,07/08/2016,07/15/2018,07/07/2016,07/08/2016,AAI,,42,41.766411059,-87.569893242,"(41.76641105932833, -87.56989324244854)"
2463357-20160422,2463357,405787,1,STRATEGIC A. C. INC.,STRATEGIC A. C. INC.,7829 S KINGSTON AVE,CHICAGO,IL,60649,7,17,7-17,4,4404,Regulated Business License,724,Other Home Occupations,2463357,ISSUE,04/22/2016,04/22/2016,04/22/2016,N,04/22/2016,05/15/2018,04/22/2016,04/22/2016,AAI,,49,41.752716031,-87.562469187,"(41.75271603129166, -87.56246918691362)"
2463359-20160422,2463359,405788,1,THERESA RADCLIFF,THERESA RADCLIFF,7251 S SOUTH SHORE DR 16TH 16 F,CHICAGO,IL,60649,7,64,7-64,3,4406,Peddler License,968,"Combination - Street Performer and Retail Sales of General Merchandise, Whole Uncut Fruits/Vegetables, Flowers",2463359,ISSUE,04/22/2016,04/22/2016,04/22/2016,N,04/22/2016,05/15/2018,,04/22/2016,AAI,,,41.764614709,-87.560975323,"(41.76461470888257, -87.5609753231628)"
2463593-20160427,2463593,405888,1,NOORAH TRADING INC.,B-FLY,2032-2036 E 71ST ST 1ST,CHICAGO,IL,60649,5,40,5-40,3,1010,Limited Business License,911,Retail Sales of Clothing / Accessories / Shoes,2463593,ISSUE,04/26/2016,04/27/2016,04/27/2016,N,04/27/2016,05/15/2018,04/27/2016,04/27/2016,AAI,,42,41.766362602,-87.574944588,"(41.766362602127515, -87.57494458760605)"
2464367-20160503,2464367,406099,1,JASON J SEYMOUR,JASON J SEYMOUR,7621 S CLYDE AVE,CHICAGO,IL,60649,8,60,8-60,4,4406,Peddler License,819,"Street Performer, Moving Along the Public Way",2464367,ISSUE,05/03/2016,05/03/2016,05/03/2016,N,05/03/2016,05/15/2018,,05/03/2016,AAI,,,41.75643478,-87.573499348,"(41.75643477996311, -87.57349934829091)"
2469227-20160517,2469227,406608,1,JOSEPH R. DILLIGARD,JOSEPH R. DILLIGARD,1408 E 72ND PL,CHICAGO,IL,60619,8,9,8-9,3,4406,Peddler License,769,"Peddler- Retail Sales of General Merchandise, Whole Uncut Fruits/Vegetables, Flowers, Moving Along the Public Way",2469227,ISSUE,05/17/2016,05/17/2016,05/17/2016,N,05/17/2016,06/15/2018,,05/17/2016,AAI,,,41.763398112,-87.590491988,"(41.763398112210595, -87.5904919876076)"
2469286-20160518,2469286,406660,1,JASMEN JALISA STACKHOUSE,JASMEN JALISA STACKHOUSE,7158 S CONSTANCE AVE  3A,CHICAGO,IL,60649,7,36,7-36,3,4406,Peddler License,968,"Combination - Street Performer and Retail Sales of General Merchandise, Whole Uncut Fruits/Vegetables, Flowers",2469286,ISSUE,05/18/2016,05/18/2016,05/18/2016,N,05/18/2016,06/15/2018,,05/18/2016,AAI,,,41.764332142,-87.580701977,"(41.76433214192594, -87.58070197728759)"
2470276-20160607,2470276,407199,1,CAROL LYNN SMITH,CAROL LYNN SMITH,7619 S EAST END AVE 1ST 1,CHICAGO,IL,60649,8,20,8-20,4,4406,Peddler License,769,"Peddler- Retail Sales of General Merchandise, Whole Uncut Fruits/Vegetables, Flowers, Moving Along the Public Way",2470276,ISSUE,06/07/2016,06/07/2016,06/07/2016,N,06/07/2016,06/15/2018,,06/07/2016,AAI,,,41.756375901,-87.58328209,"(41.7563759005859, -87.58328209042001)"
2493292-20161223,2493292,407403,1,"COLES SLF, LLC","COLES SLF, LLC",7415 - 7419 S EXCHANGE AVE 1 - 5,CHICAGO,IL,60649,7,44,7-44,3,4404,Regulated Business License,809,Single Room Occupancy Building,2493292,ISSUE,10/14/2016,10/21/2016,09/26/2016,N,12/23/2016,01/15/2019,12/22/2016,12/23/2016,AAI,,49,41.760596959,-87.561223581,"(41.76059695875444, -87.56122358089097)"
2493057-20161130,2493057,407407,1,"JACKSON PARK SLF, LLC","JACKSON PARK SLF, LLC",1440-1448 E 75TH ST 1 - 5,CHICAGO,IL,60619,8,50,8-50,3,4404,Regulated Business License,809,Single Room Occupancy Building,2493057,ISSUE,10/07/2016,10/21/2016,09/26/2016,N,11/30/2016,12/15/2018,11/29/2016,11/30/2016,AAI,,42,41.758848218,-87.589189473,"(41.75884821792363, -87.58918947319052)"
2476073-20160805,2476073,407569,1,"FAIRWAY FOOD & MEAT MART, INC.","FAIRWAY FOOD & MEAT MART, INC.",2900 E 79TH ST 1ST,CHICAGO,IL,60649,7,3,7-3,4,1006,Retail Food Establishment,767 | 904 | 766 | 640 | 775 | 931,"Retail Sales of General Merchandise and Non-Perishable Food | Retail Sales of General Merchandise | Retail Sales of Fresh Fruits and Vegetables | Deli, Butcher or Bakery | Retail Sales of Perishable Foods | Retail and Wholesale of Perishable Foods",2476073,ISSUE,06/20/2016,07/26/2016,07/26/2016,N,08/05/2016,08/15/2018,08/05/2016,08/05/2016,AAI,,49,41.752005392,-87.554015417,"(41.75200539193289, -87.5540154168578)"
2476203-20160728,2476203,407655,6,"EYM PIZZA OF ILLINOIS, LLC",PIZZA HUT,6700 S STONY ISLAND AVE 1,CHICAGO,IL,60649,5,5,5-5,3,1006,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,2476203,ISSUE,06/23/2016,07/13/2016,07/19/2016,N,07/28/2016,08/15/2018,07/27/2016,07/28/2016,AAI,,42,41.773292896,-87.586442368,"(41.77329289585066, -87.58644236831432)"
2476264-20160623,2476264,407699,1,TOYA N BOYKIN,TOYA N BOYKIN,1416 E 71ST PL,CHICAGO,IL,60619,8,9,8-9,3,4406,Peddler License,769,"Peddler- Retail Sales of General Merchandise, Whole Uncut Fruits/Vegetables, Flowers, Moving Along the Public Way",2476264,ISSUE,06/23/2016,06/23/2016,06/23/2016,N,06/23/2016,07/15/2018,,06/23/2016,AAI,,42,41.765221913,-87.590244487,"(41.76522191349759, -87.59024448660166)"
2476493-20160628,2476493,407857,1,NINA V ROBINSON,NINA A ROBINSON,6956 S JEFFERY BLVD 1B,CHICAGO,IL,60649,5,28,5-28,3,4406,Peddler License,769,"Peddler- Retail Sales of General Merchandise, Whole Uncut Fruits/Vegetables, Flowers, Moving Along the Public Way",2476493,ISSUE,06/28/2016,06/28/2016,06/28/2016,N,06/28/2016,07/15/2018,,06/28/2016,AAI,,,41.768126056,-87.576499529,"(41.76812605627953, -87.57649952859163)"
2476674-20160701,2476674,407994,1,PEGGY J KELLY,PEGGY J KELLY,7603 S YATES BLVD 2,CHICAGO,IL,60649,7,56,7-56,4,4406,Peddler License,770,"Peddler - Retail Sales of General Merchandise, Whole Uncut Fruits/Vegetables, Flowers, Moving Along the Public Way (Special)",2476674,ISSUE,07/01/2016,07/01/2016,07/01/2016,N,07/01/2016,07/15/2018,,07/01/2016,AAI,,,41.757013772,-87.566185918,"(41.75701377189504, -87.56618591775745)"
2477017-20160708,2477017,408152,1,RASHADA A DAWAN,RASHADA A. DAWAN,7216 S SOUTH SHORE DR 2ND 2S,CHICAGO,IL,60649,7,35,7-35,3,4406,Peddler License,819,"Street Performer, Moving Along the Public Way",2477017,ISSUE,07/08/2016,07/08/2016,07/08/2016,N,07/08/2016,07/15/2018,,07/08/2016,AAI,,,41.765289318,-87.562007174,"(41.76528931765659, -87.56200717435013)"
2477053-20160708,2477053,408161,1,PHILLIP T. GIBSON,PHILLIP T. GIBSON,7621 S BLACKSTONE AVE 1,CHICAGO,IL,60619,5,12,5-12,4,4406,Peddler License,819,"Street Performer, Moving Along the Public Way",2477053,ISSUE,07/08/2016,07/08/2016,07/08/2016,N,07/08/2016,07/15/2018,,07/08/2016,AAI,,42,41.756241443,-87.588157015,"(41.756241443386024, -87.58815701526571)"
2477120-20160711,2477120,408213,1,JUNE C BROWN & SHIRLEY R JONES,VISIONS ENTERTAINMENT,6942 S CHAPPEL AVE 1ST 1,CHICAGO,IL,60649,5,40,5-40,3,4404,Regulated Business License,724,Other Home Occupations,2477120,ISSUE,07/11/2016,07/11/2016,07/11/2016,N,07/11/2016,07/15/2018,07/11/2016,07/11/2016,AAI,,,41.768536932,-87.575288319,"(41.76853693158975, -87.57528831896202)"
2483112-20160721,2483112,408474,1,PAUL A. MAHALEK,PAUL A. MAHALEK,7331 S SOUTH SHORE DR 1,CHICAGO,IL,60649,7,45,7-45,3,4406,Peddler License,769,"Peddler- Retail Sales of General Merchandise, Whole Uncut Fruits/Vegetables, Flowers, Moving Along the Public Way",2483112,ISSUE,07/21/2016,07/21/2016,07/21/2016,N,07/21/2016,08/15/2018,,07/21/2016,AAI,,,41.763367412,-87.559748528,"(41.76336741182882, -87.55974852783486)"
2483638-20160803,2483638,408799,1,THE BLACK LIST LLC,THE BLACK LIST LLC,1448 E 72ND PL 1,CHICAGO,IL,60619,8,9,8-9,3,4404,Regulated Business License,724,Other Home Occupations,2483638,ISSUE,08/03/2016,08/03/2016,08/03/2016,N,08/03/2016,08/15/2018,08/03/2016,08/03/2016,AAI,,,41.763405499,-87.588982691,"(41.763405499068185, -87.58898269051507)"
2483941-20160913,2483941,408961,1,KYLE JOHN HOLLIS,KYLE HOLLIS,7659 S EUCLID AVE 2ND,CHICAGO,IL,60649,8,21,8-21,4,4404,Regulated Business License,722,Online Sales (Home Occ),2483941,ISSUE,08/09/2016,09/12/2016,09/13/2016,N,09/13/2016,09/15/2018,09/13/2016,09/13/2016,AAI,,,41.755518371,-87.577146627,"(41.755518370507765, -87.57714662677373)"
2488130-20160826,2488130,409434,1,Hickman and Harrison Group LLC,HICKMAN AND HARRISON GROUP,7446 S CRANDON AVE 1 1,CHICAGO,IL,60649,7,,7-,,4404,Regulated Business License,724,Other Home Occupations,2488130,ISSUE,08/25/2016,08/25/2016,08/25/2016,N,08/26/2016,09/15/2018,08/25/2016,08/26/2016,AAI,,49,41.759390385,-87.568958527,"(41.759390384826915, -87.56895852746618)"
2488309-20160830,2488309,409546,1,HELP HAS FINALLY ARRIVED LLC,HELP HAS FINALLY ARRIVED LLC,2222 E 79TH ST 1,CHICAGO,IL,60649,7,57,7-57,4,1010,Limited Business License,602,Administrative Commercial Office,2488309,ISSUE,08/30/2016,08/30/2016,08/30/2016,N,08/30/2016,09/15/2018,08/30/2016,08/30/2016,AAI,,49,41.751790567,-87.570118895,"(41.75179056669999, -87.5701188953707)"
2492421-20160923,2492421,410266,1,S & Y WIRELESS PLUS INC.,S & Y WIRELESS PLUS,2047 E 75TH ST 1,CHICAGO,IL,60649,8,60,8-60,4,1010,Limited Business License,772,Retail Sales of New Electronics and Accessories,2492421,ISSUE,09/23/2016,09/23/2016,09/23/2016,N,09/23/2016,10/15/2018,09/23/2016,09/23/2016,AAI,,,41.758789595,-87.574246282,"(41.75878959473379, -87.57424628158466)"
2492606-20160929,2492606,410365,1,IYYAD SHUAIBI,SOUTH SHORE APPLIANCES,2558 E 79TH ST 1ST,CHICAGO,IL,60649,7,17,7-17,4,1010,Limited Business License,958,Retail Sales of Appliances,2492606,ISSUE,09/28/2016,09/29/2016,09/29/2016,N,09/29/2016,10/15/2018,09/29/2016,09/29/2016,AAI,,49,41.751903893,-87.561449359,"(41.75190389254192, -87.5614493592654)"
2495677-20161101,2495677,410835,1,"CLEAN SWEEPERS, LLC","CLEAN SWEEPERS, LLC",7027 S EUCLID AVE 1ST,CHICAGO,IL,60649,5,28,5-28,3,4404,Regulated Business License,752,Residential Cleaning (Home Occ),2495677,ISSUE,10/17/2016,11/01/2016,11/01/2016,N,11/01/2016,11/15/2018,11/01/2016,11/01/2016,AAC,11/09/2016,42,41.767215145,-87.577409227,"(41.767215144917266, -87.57740922722881)"
2495884-20161026,2495884,411004,1,LATONIA OSBORN,QUALITY TAXES,2322-1/2 E 75TH ST 1,CHICAGO,IL,60649,7,50,7-50,3,1010,Limited Business License,197,Tax Preparation Services,2495884,ISSUE,10/20/2016,10/26/2016,10/26/2016,N,10/26/2016,11/15/2018,10/26/2016,10/26/2016,AAI,,49,41.759081504,-87.567822733,"(41.759081503895494, -87.56782273341827)"
2495918-20161024,2495918,411058,1,DARRY Hicks,Security Rolling Shutters,1350 E 75TH ST 1ST,CHICAGO,IL,60619,8,,8-,,1010,Limited Business License,708,Miscellaneous Commercial Services,2495918,ISSUE,10/21/2016,10/21/2016,10/21/2016,N,10/24/2016,11/15/2018,10/21/2016,10/24/2016,AAI,,,41.758829569,-87.591198158,"(41.758829568882746, -87.59119815750934)"
2496131-20161026,2496131,411192,1,FLORENCE D. MCCLENDON,FLORENCE D. MCCLENDON,7018 S CLYDE AVE 3 3N,CHICAGO,IL,60649,5,40,5-40,3,4406,Peddler License,769,"Peddler- Retail Sales of General Merchandise, Whole Uncut Fruits/Vegetables, Flowers, Moving Along the Public Way",2496131,ISSUE,10/26/2016,10/26/2016,10/26/2016,N,10/26/2016,11/15/2018,,10/26/2016,AAI,,42,41.767429404,-87.57403598,"(41.767429404416546, -87.57403598010458)"
2496856-20161110,2496856,411496,1,"W & W CONSULTANTS, INC.","W & W CONSULTANTS, INC.",7337 S SOUTH SHORE DR 8TH 824,CHICAGO,IL,60649,7,45,7-45,3,4404,Regulated Business License,719,Non-Professional Consulting (Home Occ),2496856,ISSUE,11/10/2016,11/10/2016,11/10/2016,N,11/10/2016,11/15/2018,11/10/2016,11/10/2016,AAI,,,41.763235024,-87.559616682,"(41.76323502386814, -87.55961668246357)"
2501200-20161212,2501200,411856,1,TASTE OF CHICAGO 2 INC.,TASTE OF CHICAGO 2,1912 E 71ST ST 1,CHICAGO,IL,60649,5,28,5-28,3,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2501200,ISSUE,11/30/2016,11/30/2016,11/30/2016,N,12/12/2016,12/15/2018,12/09/2016,12/12/2016,AAI,,42,41.766336522,-87.578177394,"(41.76633652206993, -87.57817739417864)"
2501663-20161212,2501663,412124,1,WILLIAM M MCCOY,SPEEDY REFUNDS,1968 E 73RD ST 1,CHICAGO,IL,60649,5,26,5-26,3,1010,Limited Business License,197,Tax Preparation Services,2501663,ISSUE,12/12/2016,12/12/2016,12/12/2016,N,12/12/2016,12/15/2018,12/12/2016,12/12/2016,AAI,,,41.762619428,-87.576602726,"(41.76261942770802, -87.57660272584096)"
2501697-20161213,2501697,412143,1,"EAST SIDE FURNITURE & LINEN, INC.",EAST SIDE FURNITURE,2030 E 71ST ST 1ST,CHICAGO,IL,60649,5,40,5-40,3,1010,Limited Business License,900,Sale of Furniture,2501697,ISSUE,12/13/2016,12/13/2016,12/13/2016,N,12/13/2016,12/15/2018,12/13/2016,12/13/2016,AAI,,42,41.766362039,-87.575023449,"(41.76636203877504, -87.57502344859522)"
2501719-20161222,2501719,412170,8,NATIONWIDE WIRELESS IL LLC,METRO PCS,2660 E 79TH ST 1ST A2,CHICAGO,IL,60649,7,3,7-3,4,1010,Limited Business License,922,Retail Sales of Cell Phones and Accessories,2501719,ISSUE,12/13/2016,12/22/2016,12/22/2016,N,12/22/2016,01/15/2019,12/22/2016,12/22/2016,AAI,,49,41.751937934,-87.559086946,"(41.75193793360491, -87.55908694571022)"
2506171-20161220,2506171,412339,1,"ROYAL WIG & BEAUTY SUPPLY, INC.","ROYAL WIG & BEAUTY SUPPLY, INC.",2048 E 71ST ST 1ST,CHICAGO,IL,60649,5,40,5-40,3,1010,Limited Business License,904,Retail Sales of General Merchandise,2506171,ISSUE,12/20/2016,12/20/2016,12/20/2016,N,12/20/2016,01/15/2019,12/20/2016,12/20/2016,AAI,,42,41.766368967,-87.574314618,"(41.76636896727846, -87.57431461776116)"
2506382-20161229,2506382,412465,1,ERIC J. GAUTHREAUX,EZD'S CELLULAR,1954 E 79TH ST,CHICAGO,IL,60649,8,23,8-23,4,1010,Limited Business License,922,Retail Sales of Cell Phones and Accessories,2506382,ISSUE,12/28/2016,12/29/2016,12/29/2016,N,12/29/2016,01/15/2019,12/29/2016,12/29/2016,AAI,,50,41.751713287,-87.576214505,"(41.751713286809284, -87.57621450536881)"
2506413-20170106,2506413,412479,1,"DANIA, INC.",BABA'S FAMOUS STEAK & LEMONAIDE,2101 E 71ST ST 1 K,CHICAGO,IL,60649,5,54,5-54,3,1006,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,2506413,ISSUE,12/28/2016,12/28/2016,12/28/2016,N,01/06/2017,01/15/2019,01/05/2017,01/06/2017,AAI,,42,41.765990001,-87.573787337,"(41.765990001140594, -87.57378733665412)"
2506422-20161229,2506422,412483,1,J&K WIRELESS INC,J & K  WIRELESS INC,1820 E 79TH ST 1ST,CHICAGO,IL,60649,8,,8-,,1010,Limited Business License,922,Retail Sales of Cell Phones and Accessories,2506422,ISSUE,12/28/2016,12/28/2016,12/28/2016,N,12/29/2016,01/15/2019,12/28/2016,12/29/2016,AAI,,50,41.751665257,-87.580034629,"(41.75166525718384, -87.5800346287951)"
